	index_x	X_x	Y_x	violation_address	query_id_x	placekey	index_y	X_y	Y_y	address	query_id_y
1905	491			3250 FRANKLIN	491		664			17196 NORTHLAWN	664
1906	491			3250 FRANKLIN	491		724			9132 MT ELLIOTT	724
1907	491			3250 FRANKLIN	491		726			6533 E JEFFERSON 91/302J	726
1908	491			3250 FRANKLIN	491		811			8170 BRAMELL	811
1909	491			3250 FRANKLIN	491		860			16908 E EIGHT MILE	860
1910	491			3250 FRANKLIN	491		873			16890 E EIGHT MILE	873
1911	491			3250 FRANKLIN	491		882			2253 IROQUOIS	882
1912	491			3250 FRANKLIN	491		894			22154 ROXFORD	894
1913	491			3250 FRANKLIN	491		911			16912 E EIGHT MILE	911
1914	491			3250 FRANKLIN	491		927			20021 CHEROKEE	927
1915	491			3250 FRANKLIN	491		928			22154 ROXFORD	928
1916	491			3250 FRANKLIN	491		940			6533 E JEFFERSON 94/305J	940
1917	491			3250 FRANKLIN	491		996			8098 WARD	996
1918	492			3250 FRANKLIN	492		66			524 E KIRBY	66
1919	492			3250 FRANKLIN	492		67			524 E KIRBY	67
1920	492			3250 FRANKLIN	492		83			16300 PLYMOUTH	83
1921	492			3250 FRANKLIN	492		182			14051 PREVOST	182
1922	492			3250 FRANKLIN	492		186			771 ABERTON AVE 65	186
1923	492			3250 FRANKLIN	492		197			660 FAIRVIEW 7	197
1924	492			3250 FRANKLIN	492		221			13468 BLOOM	221
1925	492			3250 FRANKLIN	492		360			18836 HELEN	360
1926	492			3250 FRANKLIN	492		367			18200 W MCNICHOLS	367
1927	492			3250 FRANKLIN	492		368			5815 FLORIDA	368
1928	492			3250 FRANKLIN	492		369			1001 W JEFFERSON 300/26D	369
1929	492			3250 FRANKLIN	492		410			15798 LIVERNOIS	410
1930	492			3250 FRANKLIN	492		411			15760 LIVERNOIS	411
1931	492			3250 FRANKLIN	492		412			15792 LIVERNOIS	412
1932	492			3250 FRANKLIN	492		413			15786 LIVERNOIS	413
1933	492			3250 FRANKLIN	492		414			15780 LIVERNOIS	414
1934	492			3250 FRANKLIN	492		415			15774 LIVERNOIS	415
1935	492			3250 FRANKLIN	492		416			15768 LIVERNOIS	416
1936	492			3250 FRANKLIN	492		431			640 CLAIRPOINTE WOODS DR	431
1937	492			3250 FRANKLIN	492		439			18200 W MCNICHOLS	439
1938	492			3250 FRANKLIN	492		444			1001 W JEFFERSON 300/8H	444
1939	492			3250 FRANKLIN	492		467			17040 E EIGHT MILE	467
1940	492			3250 FRANKLIN	492		481			1222 DRAGOON	481
1941	492			3250 FRANKLIN	492		491			720 BURLINGAME	491
1942	492			3250 FRANKLIN	492		544			461 NEW TOWN	544
1943	492			3250 FRANKLIN	492		549			11664 ARCHDALE	549
1944	492			3250 FRANKLIN	492		563			444 W WILLIS 24/211	563
1945	492			3250 FRANKLIN	492		614			16808 SHAFTSBURY	614
1946	492			3250 FRANKLIN	492		631			4212 UNIVERSITY PL	631
1947	492			3250 FRANKLIN	492		642			16560 STOEPEL	642
1948	492			3250 FRANKLIN	492		664			17196 NORTHLAWN	664
1949	492			3250 FRANKLIN	492		724			9132 MT ELLIOTT	724
1950	492			3250 FRANKLIN	492		726			6533 E JEFFERSON 91/302J	726
1951	492			3250 FRANKLIN	492		811			8170 BRAMELL	811
1952	492			3250 FRANKLIN	492		860			16908 E EIGHT MILE	860
1953	492			3250 FRANKLIN	492		873			16890 E EIGHT MILE	873
1954	492			3250 FRANKLIN	492		882			2253 IROQUOIS	882
1955	492			3250 FRANKLIN	492		894			22154 ROXFORD	894
1956	492			3250 FRANKLIN	492		911			16912 E EIGHT MILE	911
1957	492			3250 FRANKLIN	492		927			20021 CHEROKEE	927
1958	492			3250 FRANKLIN	492		928			22154 ROXFORD	928
1959	492			3250 FRANKLIN	492		940			6533 E JEFFERSON 94/305J	940
1960	492			3250 FRANKLIN	492		996			8098 WARD	996
1961	511	-83.138174625	42.334450184	5311 PROCTOR	511	@63v-4j6-8d9	293	-83.1383167499999	42.3339179500001	5280 FLORIDA	293
1962	512			7710 EIGHT MILE	512		66			524 E KIRBY	66
1963	512			7710 EIGHT MILE	512		67			524 E KIRBY	67
1964	512			7710 EIGHT MILE	512		83			16300 PLYMOUTH	83
1965	512			7710 EIGHT MILE	512		182			14051 PREVOST	182
1966	512			7710 EIGHT MILE	512		186			771 ABERTON AVE 65	186
1967	512			7710 EIGHT MILE	512		197			660 FAIRVIEW 7	197
1968	512			7710 EIGHT MILE	512		221			13468 BLOOM	221
1969	512			7710 EIGHT MILE	512		360			18836 HELEN	360
1970	512			7710 EIGHT MILE	512		367			18200 W MCNICHOLS	367
1971	512			7710 EIGHT MILE	512		368			5815 FLORIDA	368
1972	512			7710 EIGHT MILE	512		369			1001 W JEFFERSON 300/26D	369
1973	512			7710 EIGHT MILE	512		410			15798 LIVERNOIS	410
1974	512			7710 EIGHT MILE	512		411			15760 LIVERNOIS	411
1975	512			7710 EIGHT MILE	512		412			15792 LIVERNOIS	412
1976	512			7710 EIGHT MILE	512		413			15786 LIVERNOIS	413
1977	512			7710 EIGHT MILE	512		414			15780 LIVERNOIS	414
1978	512			7710 EIGHT MILE	512		415			15774 LIVERNOIS	415
1979	512			7710 EIGHT MILE	512		416			15768 LIVERNOIS	416
1980	512			7710 EIGHT MILE	512		431			640 CLAIRPOINTE WOODS DR	431
1981	512			7710 EIGHT MILE	512		439			18200 W MCNICHOLS	439
1982	512			7710 EIGHT MILE	512		444			1001 W JEFFERSON 300/8H	444
1983	512			7710 EIGHT MILE	512		467			17040 E EIGHT MILE	467
1984	512			7710 EIGHT MILE	512		481			1222 DRAGOON	481
1985	512			7710 EIGHT MILE	512		491			720 BURLINGAME	491
1986	512			7710 EIGHT MILE	512		544			461 NEW TOWN	544
1987	512			7710 EIGHT MILE	512		549			11664 ARCHDALE	549
1988	512			7710 EIGHT MILE	512		563			444 W WILLIS 24/211	563
1989	512			7710 EIGHT MILE	512		614			16808 SHAFTSBURY	614
1990	512			7710 EIGHT MILE	512		631			4212 UNIVERSITY PL	631
1991	512			7710 EIGHT MILE	512		642			16560 STOEPEL	642
1992	512			7710 EIGHT MILE	512		664			17196 NORTHLAWN	664
1993	512			7710 EIGHT MILE	512		724			9132 MT ELLIOTT	724
1994	512			7710 EIGHT MILE	512		726			6533 E JEFFERSON 91/302J	726
1995	512			7710 EIGHT MILE	512		811			8170 BRAMELL	811
1996	512			7710 EIGHT MILE	512		860			16908 E EIGHT MILE	860
1997	512			7710 EIGHT MILE	512		873			16890 E EIGHT MILE	873
1998	512			7710 EIGHT MILE	512		882			2253 IROQUOIS	882
1999	512			7710 EIGHT MILE	512		894			22154 ROXFORD	894
2000	512			7710 EIGHT MILE	512		911			16912 E EIGHT MILE	911
2001	512			7710 EIGHT MILE	512		927			20021 CHEROKEE	927
2002	512			7710 EIGHT MILE	512		928			22154 ROXFORD	928
2003	512			7710 EIGHT MILE	512		940			6533 E JEFFERSON 94/305J	940
2004	512			7710 EIGHT MILE	512		996			8098 WARD	996
2005	517	-83.157400931	42.2628337250001	3157 DEACON	517	@63v-4gh-vcq	167	-83.1567601039999	42.262678097	3146 ETHEL	167
2006	519			5600 FORT ST	519		66			524 E KIRBY	66
2007	519			5600 FORT ST	519		67			524 E KIRBY	67
2008	519			5600 FORT ST	519		83			16300 PLYMOUTH	83
2009	519			5600 FORT ST	519		182			14051 PREVOST	182
2010	519			5600 FORT ST	519		186			771 ABERTON AVE 65	186
2011	519			5600 FORT ST	519		197			660 FAIRVIEW 7	197
2012	519			5600 FORT ST	519		221			13468 BLOOM	221
2013	519			5600 FORT ST	519		360			18836 HELEN	360
2014	519			5600 FORT ST	519		367			18200 W MCNICHOLS	367
2015	519			5600 FORT ST	519		368			5815 FLORIDA	368
2016	519			5600 FORT ST	519		369			1001 W JEFFERSON 300/26D	369
2017	519			5600 FORT ST	519		410			15798 LIVERNOIS	410
2018	519			5600 FORT ST	519		411			15760 LIVERNOIS	411
2019	519			5600 FORT ST	519		412			15792 LIVERNOIS	412
2020	519			5600 FORT ST	519		413			15786 LIVERNOIS	413
2021	519			5600 FORT ST	519		414			15780 LIVERNOIS	414
2022	519			5600 FORT ST	519		415			15774 LIVERNOIS	415
2023	519			5600 FORT ST	519		416			15768 LIVERNOIS	416
2024	519			5600 FORT ST	519		431			640 CLAIRPOINTE WOODS DR	431
2025	519			5600 FORT ST	519		439			18200 W MCNICHOLS	439
2026	519			5600 FORT ST	519		444			1001 W JEFFERSON 300/8H	444
2027	519			5600 FORT ST	519		467			17040 E EIGHT MILE	467
2028	519			5600 FORT ST	519		481			1222 DRAGOON	481
2029	519			5600 FORT ST	519		491			720 BURLINGAME	491
2030	519			5600 FORT ST	519		544			461 NEW TOWN	544
2031	519			5600 FORT ST	519		549			11664 ARCHDALE	549
2032	519			5600 FORT ST	519		563			444 W WILLIS 24/211	563
2033	519			5600 FORT ST	519		614			16808 SHAFTSBURY	614
2034	519			5600 FORT ST	519		631			4212 UNIVERSITY PL	631
2035	519			5600 FORT ST	519		642			16560 STOEPEL	642
2036	519			5600 FORT ST	519		664			17196 NORTHLAWN	664
2037	519			5600 FORT ST	519		724			9132 MT ELLIOTT	724
2038	519			5600 FORT ST	519		726			6533 E JEFFERSON 91/302J	726
2039	519			5600 FORT ST	519		811			8170 BRAMELL	811
2040	519			5600 FORT ST	519		860			16908 E EIGHT MILE	860
2041	519			5600 FORT ST	519		873			16890 E EIGHT MILE	873
2042	519			5600 FORT ST	519		882			2253 IROQUOIS	882
2043	519			5600 FORT ST	519		894			22154 ROXFORD	894
2044	519			5600 FORT ST	519		911			16912 E EIGHT MILE	911
2045	519			5600 FORT ST	519		927			20021 CHEROKEE	927
2046	519			5600 FORT ST	519		928			22154 ROXFORD	928
2047	519			5600 FORT ST	519		940			6533 E JEFFERSON 94/305J	940
2048	519			5600 FORT ST	519		996			8098 WARD	996
2049	533	-83.1095199229999	42.3619767320001	3270 COLUMBUS	533	@63v-4jd-psq	463	-83.1089785949999	42.3626425030001	3221 MONTGOMERY	463
2050	573			20470 WASHINGTON BLVD	573		66			524 E KIRBY	66
2051	573			20470 WASHINGTON BLVD	573		67			524 E KIRBY	67
2052	573			20470 WASHINGTON BLVD	573		83			16300 PLYMOUTH	83
2053	573			20470 WASHINGTON BLVD	573		182			14051 PREVOST	182
2054	573			20470 WASHINGTON BLVD	573		186			771 ABERTON AVE 65	186
2055	573			20470 WASHINGTON BLVD	573		197			660 FAIRVIEW 7	197
2056	573			20470 WASHINGTON BLVD	573		221			13468 BLOOM	221
2057	573			20470 WASHINGTON BLVD	573		360			18836 HELEN	360
2058	573			20470 WASHINGTON BLVD	573		367			18200 W MCNICHOLS	367
2059	573			20470 WASHINGTON BLVD	573		368			5815 FLORIDA	368
2060	573			20470 WASHINGTON BLVD	573		369			1001 W JEFFERSON 300/26D	369
2061	573			20470 WASHINGTON BLVD	573		410			15798 LIVERNOIS	410
2062	573			20470 WASHINGTON BLVD	573		411			15760 LIVERNOIS	411
2063	573			20470 WASHINGTON BLVD	573		412			15792 LIVERNOIS	412
2064	573			20470 WASHINGTON BLVD	573		413			15786 LIVERNOIS	413
2065	573			20470 WASHINGTON BLVD	573		414			15780 LIVERNOIS	414
2066	573			20470 WASHINGTON BLVD	573		415			15774 LIVERNOIS	415
2067	573			20470 WASHINGTON BLVD	573		416			15768 LIVERNOIS	416
2068	573			20470 WASHINGTON BLVD	573		431			640 CLAIRPOINTE WOODS DR	431
2069	573			20470 WASHINGTON BLVD	573		439			18200 W MCNICHOLS	439
2070	573			20470 WASHINGTON BLVD	573		444			1001 W JEFFERSON 300/8H	444
2071	573			20470 WASHINGTON BLVD	573		467			17040 E EIGHT MILE	467
2072	573			20470 WASHINGTON BLVD	573		481			1222 DRAGOON	481
2073	573			20470 WASHINGTON BLVD	573		491			720 BURLINGAME	491
2074	573			20470 WASHINGTON BLVD	573		544			461 NEW TOWN	544
2075	573			20470 WASHINGTON BLVD	573		549			11664 ARCHDALE	549
2076	573			20470 WASHINGTON BLVD	573		563			444 W WILLIS 24/211	563
2077	573			20470 WASHINGTON BLVD	573		614			16808 SHAFTSBURY	614
2078	573			20470 WASHINGTON BLVD	573		631			4212 UNIVERSITY PL	631
2079	573			20470 WASHINGTON BLVD	573		642			16560 STOEPEL	642
2080	573			20470 WASHINGTON BLVD	573		664			17196 NORTHLAWN	664
2081	573			20470 WASHINGTON BLVD	573		724			9132 MT ELLIOTT	724
2082	573			20470 WASHINGTON BLVD	573		726			6533 E JEFFERSON 91/302J	726
2083	573			20470 WASHINGTON BLVD	573		811			8170 BRAMELL	811
2084	573			20470 WASHINGTON BLVD	573		860			16908 E EIGHT MILE	860
2085	573			20470 WASHINGTON BLVD	573		873			16890 E EIGHT MILE	873
2086	573			20470 WASHINGTON BLVD	573		882			2253 IROQUOIS	882
2087	573			20470 WASHINGTON BLVD	573		894			22154 ROXFORD	894
2088	573			20470 WASHINGTON BLVD	573		911			16912 E EIGHT MILE	911
2089	573			20470 WASHINGTON BLVD	573		927			20021 CHEROKEE	927
2090	573			20470 WASHINGTON BLVD	573		928			22154 ROXFORD	928
2091	573			20470 WASHINGTON BLVD	573		940			6533 E JEFFERSON 94/305J	940
2092	573			20470 WASHINGTON BLVD	573		996			8098 WARD	996
2093	588			3404 OAKMAN BLVD	588		66			524 E KIRBY	66
2094	588			3404 OAKMAN BLVD	588		67			524 E KIRBY	67
2095	588			3404 OAKMAN BLVD	588		83			16300 PLYMOUTH	83
2096	588			3404 OAKMAN BLVD	588		182			14051 PREVOST	182
2097	588			3404 OAKMAN BLVD	588		186			771 ABERTON AVE 65	186
2098	588			3404 OAKMAN BLVD	588		197			660 FAIRVIEW 7	197
2099	588			3404 OAKMAN BLVD	588		221			13468 BLOOM	221
2100	588			3404 OAKMAN BLVD	588		360			18836 HELEN	360
2101	588			3404 OAKMAN BLVD	588		367			18200 W MCNICHOLS	367
2102	588			3404 OAKMAN BLVD	588		368			5815 FLORIDA	368
2103	588			3404 OAKMAN BLVD	588		369			1001 W JEFFERSON 300/26D	369
2104	588			3404 OAKMAN BLVD	588		410			15798 LIVERNOIS	410
2105	588			3404 OAKMAN BLVD	588		411			15760 LIVERNOIS	411
2106	588			3404 OAKMAN BLVD	588		412			15792 LIVERNOIS	412
2107	588			3404 OAKMAN BLVD	588		413			15786 LIVERNOIS	413
2108	588			3404 OAKMAN BLVD	588		414			15780 LIVERNOIS	414
2109	588			3404 OAKMAN BLVD	588		415			15774 LIVERNOIS	415
2110	588			3404 OAKMAN BLVD	588		416			15768 LIVERNOIS	416
2111	588			3404 OAKMAN BLVD	588		431			640 CLAIRPOINTE WOODS DR	431
2112	588			3404 OAKMAN BLVD	588		439			18200 W MCNICHOLS	439
2113	588			3404 OAKMAN BLVD	588		444			1001 W JEFFERSON 300/8H	444
2114	588			3404 OAKMAN BLVD	588		467			17040 E EIGHT MILE	467
2115	588			3404 OAKMAN BLVD	588		481			1222 DRAGOON	481
2116	588			3404 OAKMAN BLVD	588		491			720 BURLINGAME	491
2117	588			3404 OAKMAN BLVD	588		544			461 NEW TOWN	544
2118	588			3404 OAKMAN BLVD	588		549			11664 ARCHDALE	549
2119	588			3404 OAKMAN BLVD	588		563			444 W WILLIS 24/211	563
2120	588			3404 OAKMAN BLVD	588		614			16808 SHAFTSBURY	614
2121	588			3404 OAKMAN BLVD	588		631			4212 UNIVERSITY PL	631
2122	588			3404 OAKMAN BLVD	588		642			16560 STOEPEL	642
2123	588			3404 OAKMAN BLVD	588		664			17196 NORTHLAWN	664
2124	588			3404 OAKMAN BLVD	588		724			9132 MT ELLIOTT	724
2125	588			3404 OAKMAN BLVD	588		726			6533 E JEFFERSON 91/302J	726
2126	588			3404 OAKMAN BLVD	588		811			8170 BRAMELL	811
2127	588			3404 OAKMAN BLVD	588		860			16908 E EIGHT MILE	860
2128	588			3404 OAKMAN BLVD	588		873			16890 E EIGHT MILE	873
2129	588			3404 OAKMAN BLVD	588		882			2253 IROQUOIS	882
2130	588			3404 OAKMAN BLVD	588		894			22154 ROXFORD	894
2131	588			3404 OAKMAN BLVD	588		911			16912 E EIGHT MILE	911
2132	588			3404 OAKMAN BLVD	588		927			20021 CHEROKEE	927
2133	588			3404 OAKMAN BLVD	588		928			22154 ROXFORD	928
2134	588			3404 OAKMAN BLVD	588		940			6533 E JEFFERSON 94/305J	940
2135	588			3404 OAKMAN BLVD	588		996			8098 WARD	996
2136	590	-83.169086609	42.4093335640001	10811 PURITAN	590	@63v-4j3-qfz	401	-83.169358352	42.4088601500001	15874 MEYERS	401
2137	596	-83.006952494	42.34571293	6533 JEFFERSON	596	@63v-47c-ks5	578	-83.006939183	42.3460425000001	6533 E JEFFERSON 15/128E	578
2138	596	-83.006952494	42.34571293	6533 JEFFERSON	596	@63v-47c-ks5	732	-83.006612472	42.3453525800001	6533 E JEFFERSON 91/302J	732
2139	596	-83.006952494	42.34571293	6533 JEFFERSON	596	@63v-47c-ks5	939	-83.006920554	42.3452421900001	6533 E JEFFERSON 94/305J	939
2140	596	-83.006952494	42.34571293	6533 JEFFERSON	596	@63v-47c-ks5	981	-83.006920554	42.3452421900001	6533 E JEFFERSON 94/305J	981
2141	596	-83.006952494	42.34571293	6533 JEFFERSON	596	@63v-47c-ks5	990	-83.006920554	42.3452421900001	6533 E JEFFERSON 94/305J	990
2142	599			18066 CHALMERS	599		66			524 E KIRBY	66
2143	599			18066 CHALMERS	599		67			524 E KIRBY	67
2144	599			18066 CHALMERS	599		83			16300 PLYMOUTH	83
2145	599			18066 CHALMERS	599		182			14051 PREVOST	182
2146	599			18066 CHALMERS	599		186			771 ABERTON AVE 65	186
2147	599			18066 CHALMERS	599		197			660 FAIRVIEW 7	197
2148	599			18066 CHALMERS	599		221			13468 BLOOM	221
2149	599			18066 CHALMERS	599		360			18836 HELEN	360
2150	599			18066 CHALMERS	599		367			18200 W MCNICHOLS	367
2151	599			18066 CHALMERS	599		368			5815 FLORIDA	368
2152	599			18066 CHALMERS	599		369			1001 W JEFFERSON 300/26D	369
2153	599			18066 CHALMERS	599		410			15798 LIVERNOIS	410
2154	599			18066 CHALMERS	599		411			15760 LIVERNOIS	411
2155	599			18066 CHALMERS	599		412			15792 LIVERNOIS	412
2156	599			18066 CHALMERS	599		413			15786 LIVERNOIS	413
2157	599			18066 CHALMERS	599		414			15780 LIVERNOIS	414
2158	599			18066 CHALMERS	599		415			15774 LIVERNOIS	415
2159	599			18066 CHALMERS	599		416			15768 LIVERNOIS	416
2160	599			18066 CHALMERS	599		431			640 CLAIRPOINTE WOODS DR	431
2161	599			18066 CHALMERS	599		439			18200 W MCNICHOLS	439
2162	599			18066 CHALMERS	599		444			1001 W JEFFERSON 300/8H	444
2163	599			18066 CHALMERS	599		467			17040 E EIGHT MILE	467
2164	599			18066 CHALMERS	599		481			1222 DRAGOON	481
2165	599			18066 CHALMERS	599		491			720 BURLINGAME	491
2166	599			18066 CHALMERS	599		544			461 NEW TOWN	544
2167	599			18066 CHALMERS	599		549			11664 ARCHDALE	549
2168	599			18066 CHALMERS	599		563			444 W WILLIS 24/211	563
2169	599			18066 CHALMERS	599		614			16808 SHAFTSBURY	614
2170	599			18066 CHALMERS	599		631			4212 UNIVERSITY PL	631
2171	599			18066 CHALMERS	599		642			16560 STOEPEL	642
2172	599			18066 CHALMERS	599		664			17196 NORTHLAWN	664
2173	599			18066 CHALMERS	599		724			9132 MT ELLIOTT	724
2174	599			18066 CHALMERS	599		726			6533 E JEFFERSON 91/302J	726
2175	599			18066 CHALMERS	599		811			8170 BRAMELL	811
2176	599			18066 CHALMERS	599		860			16908 E EIGHT MILE	860
2177	599			18066 CHALMERS	599		873			16890 E EIGHT MILE	873
2178	599			18066 CHALMERS	599		882			2253 IROQUOIS	882
2179	599			18066 CHALMERS	599		894			22154 ROXFORD	894
2180	599			18066 CHALMERS	599		911			16912 E EIGHT MILE	911
2181	599			18066 CHALMERS	599		927			20021 CHEROKEE	927
2182	599			18066 CHALMERS	599		928			22154 ROXFORD	928
2183	599			18066 CHALMERS	599		940			6533 E JEFFERSON 94/305J	940
2184	599			18066 CHALMERS	599		996			8098 WARD	996
2185	600	-83.215774508	42.415911916	17600 MCNICHOLS	600	@63v-4jt-qs5	16	-83.2159768	42.41655625	17161 HARLOW	16
2186	601			18141 MCNICHOLS	601		66			524 E KIRBY	66
2187	601			18141 MCNICHOLS	601		67			524 E KIRBY	67
2188	601			18141 MCNICHOLS	601		83			16300 PLYMOUTH	83
2189	601			18141 MCNICHOLS	601		182			14051 PREVOST	182
2190	601			18141 MCNICHOLS	601		186			771 ABERTON AVE 65	186
2191	601			18141 MCNICHOLS	601		197			660 FAIRVIEW 7	197
2192	601			18141 MCNICHOLS	601		221			13468 BLOOM	221
2193	601			18141 MCNICHOLS	601		360			18836 HELEN	360
2194	601			18141 MCNICHOLS	601		367			18200 W MCNICHOLS	367
2195	601			18141 MCNICHOLS	601		368			5815 FLORIDA	368
2196	601			18141 MCNICHOLS	601		369			1001 W JEFFERSON 300/26D	369
2197	601			18141 MCNICHOLS	601		410			15798 LIVERNOIS	410
2198	601			18141 MCNICHOLS	601		411			15760 LIVERNOIS	411
2199	601			18141 MCNICHOLS	601		412			15792 LIVERNOIS	412
2200	601			18141 MCNICHOLS	601		413			15786 LIVERNOIS	413
2201	601			18141 MCNICHOLS	601		414			15780 LIVERNOIS	414
2202	601			18141 MCNICHOLS	601		415			15774 LIVERNOIS	415
2203	601			18141 MCNICHOLS	601		416			15768 LIVERNOIS	416
2204	601			18141 MCNICHOLS	601		431			640 CLAIRPOINTE WOODS DR	431
2205	601			18141 MCNICHOLS	601		439			18200 W MCNICHOLS	439
2206	601			18141 MCNICHOLS	601		444			1001 W JEFFERSON 300/8H	444
2207	601			18141 MCNICHOLS	601		467			17040 E EIGHT MILE	467
2208	601			18141 MCNICHOLS	601		481			1222 DRAGOON	481
2209	601			18141 MCNICHOLS	601		491			720 BURLINGAME	491
2210	601			18141 MCNICHOLS	601		544			461 NEW TOWN	544
2211	601			18141 MCNICHOLS	601		549			11664 ARCHDALE	549
2212	601			18141 MCNICHOLS	601		563			444 W WILLIS 24/211	563
2213	601			18141 MCNICHOLS	601		614			16808 SHAFTSBURY	614
2214	601			18141 MCNICHOLS	601		631			4212 UNIVERSITY PL	631
2215	601			18141 MCNICHOLS	601		642			16560 STOEPEL	642
2216	601			18141 MCNICHOLS	601		664			17196 NORTHLAWN	664
2217	601			18141 MCNICHOLS	601		724			9132 MT ELLIOTT	724
2218	601			18141 MCNICHOLS	601		726			6533 E JEFFERSON 91/302J	726
2219	601			18141 MCNICHOLS	601		811			8170 BRAMELL	811
2220	601			18141 MCNICHOLS	601		860			16908 E EIGHT MILE	860
2221	601			18141 MCNICHOLS	601		873			16890 E EIGHT MILE	873
2222	601			18141 MCNICHOLS	601		882			2253 IROQUOIS	882
2223	601			18141 MCNICHOLS	601		894			22154 ROXFORD	894
2224	601			18141 MCNICHOLS	601		911			16912 E EIGHT MILE	911
2225	601			18141 MCNICHOLS	601		927			20021 CHEROKEE	927
2226	601			18141 MCNICHOLS	601		928			22154 ROXFORD	928
2227	601			18141 MCNICHOLS	601		940			6533 E JEFFERSON 94/305J	940
2228	601			18141 MCNICHOLS	601		996			8098 WARD	996
2229	605			14189 GRATIOT	605		66			524 E KIRBY	66
2230	605			14189 GRATIOT	605		67			524 E KIRBY	67
2231	605			14189 GRATIOT	605		83			16300 PLYMOUTH	83
2232	605			14189 GRATIOT	605		182			14051 PREVOST	182
2233	605			14189 GRATIOT	605		186			771 ABERTON AVE 65	186
2234	605			14189 GRATIOT	605		197			660 FAIRVIEW 7	197
2235	605			14189 GRATIOT	605		221			13468 BLOOM	221
2236	605			14189 GRATIOT	605		360			18836 HELEN	360
2237	605			14189 GRATIOT	605		367			18200 W MCNICHOLS	367
2238	605			14189 GRATIOT	605		368			5815 FLORIDA	368
2239	605			14189 GRATIOT	605		369			1001 W JEFFERSON 300/26D	369
2240	605			14189 GRATIOT	605		410			15798 LIVERNOIS	410
2241	605			14189 GRATIOT	605		411			15760 LIVERNOIS	411
2242	605			14189 GRATIOT	605		412			15792 LIVERNOIS	412
2243	605			14189 GRATIOT	605		413			15786 LIVERNOIS	413
2244	605			14189 GRATIOT	605		414			15780 LIVERNOIS	414
2245	605			14189 GRATIOT	605		415			15774 LIVERNOIS	415
2246	605			14189 GRATIOT	605		416			15768 LIVERNOIS	416
2247	605			14189 GRATIOT	605		431			640 CLAIRPOINTE WOODS DR	431
2248	605			14189 GRATIOT	605		439			18200 W MCNICHOLS	439
2249	605			14189 GRATIOT	605		444			1001 W JEFFERSON 300/8H	444
2250	605			14189 GRATIOT	605		467			17040 E EIGHT MILE	467
2251	605			14189 GRATIOT	605		481			1222 DRAGOON	481
2252	605			14189 GRATIOT	605		491			720 BURLINGAME	491
2253	605			14189 GRATIOT	605		544			461 NEW TOWN	544
2254	605			14189 GRATIOT	605		549			11664 ARCHDALE	549
2255	605			14189 GRATIOT	605		563			444 W WILLIS 24/211	563
2256	605			14189 GRATIOT	605		614			16808 SHAFTSBURY	614
2257	605			14189 GRATIOT	605		631			4212 UNIVERSITY PL	631
2258	605			14189 GRATIOT	605		642			16560 STOEPEL	642
2259	605			14189 GRATIOT	605		664			17196 NORTHLAWN	664
2260	605			14189 GRATIOT	605		724			9132 MT ELLIOTT	724
2261	605			14189 GRATIOT	605		726			6533 E JEFFERSON 91/302J	726
2262	605			14189 GRATIOT	605		811			8170 BRAMELL	811
2263	605			14189 GRATIOT	605		860			16908 E EIGHT MILE	860
2264	605			14189 GRATIOT	605		873			16890 E EIGHT MILE	873
2265	605			14189 GRATIOT	605		882			2253 IROQUOIS	882
2266	605			14189 GRATIOT	605		894			22154 ROXFORD	894
2267	605			14189 GRATIOT	605		911			16912 E EIGHT MILE	911
2268	605			14189 GRATIOT	605		927			20021 CHEROKEE	927
2269	605			14189 GRATIOT	605		928			22154 ROXFORD	928
2270	605			14189 GRATIOT	605		940			6533 E JEFFERSON 94/305J	940
2271	605			14189 GRATIOT	605		996			8098 WARD	996
2272	611			5716 CABOT	611		66			524 E KIRBY	66
2273	611			5716 CABOT	611		67			524 E KIRBY	67
2274	611			5716 CABOT	611		83			16300 PLYMOUTH	83
2275	611			5716 CABOT	611		182			14051 PREVOST	182
2276	611			5716 CABOT	611		186			771 ABERTON AVE 65	186
2277	611			5716 CABOT	611		197			660 FAIRVIEW 7	197
2278	611			5716 CABOT	611		221			13468 BLOOM	221
2279	611			5716 CABOT	611		360			18836 HELEN	360
2280	611			5716 CABOT	611		367			18200 W MCNICHOLS	367
2281	611			5716 CABOT	611		368			5815 FLORIDA	368
2282	611			5716 CABOT	611		369			1001 W JEFFERSON 300/26D	369
2283	611			5716 CABOT	611		410			15798 LIVERNOIS	410
2284	611			5716 CABOT	611		411			15760 LIVERNOIS	411
2285	611			5716 CABOT	611		412			15792 LIVERNOIS	412
2286	611			5716 CABOT	611		413			15786 LIVERNOIS	413
2287	611			5716 CABOT	611		414			15780 LIVERNOIS	414
2288	611			5716 CABOT	611		415			15774 LIVERNOIS	415
2289	611			5716 CABOT	611		416			15768 LIVERNOIS	416
2290	611			5716 CABOT	611		431			640 CLAIRPOINTE WOODS DR	431
2291	611			5716 CABOT	611		439			18200 W MCNICHOLS	439
2292	611			5716 CABOT	611		444			1001 W JEFFERSON 300/8H	444
2293	611			5716 CABOT	611		467			17040 E EIGHT MILE	467
2294	611			5716 CABOT	611		481			1222 DRAGOON	481
2295	611			5716 CABOT	611		491			720 BURLINGAME	491
2296	611			5716 CABOT	611		544			461 NEW TOWN	544
2297	611			5716 CABOT	611		549			11664 ARCHDALE	549
2298	611			5716 CABOT	611		563			444 W WILLIS 24/211	563
